,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
13050,39,75.0,543042,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,5178,0,50,2.4390243902439024,66.66666666666667
13051,43,25.0,271807,23.529411764705884,10,37.5,60.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13054,32,25.0,183801,17.647058823529413,9,37.5,60.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13056,64,25.0,216208,23.529411764705884,10,62.5,26.666666666666668,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13059,23,25.0,428299,17.647058823529413,9,25.0,60.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13060,23,25.0,161708,23.529411764705884,10,25.0,73.33333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,20,2.4390243902439024,33.333333333333336
13062,61,25.0,85194,23.529411764705884,10,12.5,53.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,25,2.4390243902439024,33.333333333333336
13065,51,25.0,139347,17.647058823529413,9,12.5,20.0,28.571428571428573,16.666666666666668,66.66666666666667,7688,0,40,2.4390243902439024,66.66666666666667
13066,33,25.0,122116,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
13067,34,62.5,227931,23.529411764705884,10,37.5,20.0,42.85714285714286,16.666666666666668,66.66666666666667,0,0,38,2.4390243902439024,33.333333333333336
13068,54,12.5,226497,23.529411764705884,10,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
13069,33,25.0,204742,23.529411764705884,10,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,44,2.4390243902439024,33.333333333333336
13071,31,25.0,213179,17.647058823529413,9,12.5,33.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,66.66666666666667
13072,70,75.0,188260,17.647058823529413,9,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,16,2.4390243902439024,33.333333333333336
13073,36,25.0,143774,23.529411764705884,10,12.5,20.0,28.571428571428573,16.666666666666668,66.66666666666667,0,0,12,2.4390243902439024,66.66666666666667
13076,39,25.0,270059,23.529411764705884,10,37.5,20.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,35,2.4390243902439024,33.333333333333336
13078,39,25.0,188038,23.529411764705884,10,37.5,80.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13080,46,25.0,171807,23.529411764705884,10,37.5,26.666666666666668,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13081,62,25.0,186696,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13087,38,25.0,91857,23.529411764705884,10,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,41,2.4390243902439024,33.333333333333336
13090,28,25.0,190911,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13093,19,25.0,168693,17.647058823529413,9,25.0,26.666666666666668,57.142857142857146,16.666666666666668,66.66666666666667,0,0,25,2.4390243902439024,33.333333333333336
13094,34,75.0,353927,23.529411764705884,10,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13096,43,25.0,117728,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,44,2.4390243902439024,33.333333333333336
13097,52,25.0,115851,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13099,55,62.5,157639,23.529411764705884,10,12.5,66.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13101,39,25.0,28572,17.647058823529413,9,25.0,80.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,48,2.4390243902439024,33.333333333333336
13103,30,25.0,184687,17.647058823529413,9,25.0,13.333333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,30,2.4390243902439024,33.333333333333336
13104,22,25.0,267945,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,66.66666666666667,0,0,16,2.4390243902439024,33.333333333333336
13105,36,25.0,192614,17.647058823529413,9,37.5,46.66666666666667,42.85714285714286,16.666666666666668,33.333333333333336,0,0,56,2.4390243902439024,33.333333333333336
13106,50,25.0,44116,17.647058823529413,9,37.5,60.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13108,46,37.5,78022,17.647058823529413,9,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13110,38,50.0,115634,23.529411764705884,10,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13111,47,25.0,114459,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13113,29,25.0,59231,23.529411764705884,10,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,42,2.4390243902439024,33.333333333333336
13114,26,25.0,292303,17.647058823529413,9,25.0,80.0,57.142857142857146,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13117,36,25.0,107125,17.647058823529413,9,12.5,53.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
13121,34,50.0,172664,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13122,43,25.0,54611,17.647058823529413,9,37.5,33.333333333333336,42.85714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
13123,21,25.0,394484,23.529411764705884,10,25.0,20.0,57.142857142857146,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13129,51,12.5,94432,17.647058823529413,9,12.5,40.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,55,2.4390243902439024,66.66666666666667
13130,52,25.0,128272,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,14,2.4390243902439024,33.333333333333336
13132,46,25.0,174995,17.647058823529413,9,37.5,20.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,45,2.4390243902439024,33.333333333333336
13133,24,62.5,289909,23.529411764705884,10,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13135,23,25.0,209034,17.647058823529413,9,12.5,46.66666666666667,28.571428571428573,16.666666666666668,66.66666666666667,3942,0,40,2.4390243902439024,33.333333333333336
13137,30,25.0,169589,23.529411764705884,10,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13140,32,25.0,36302,23.529411764705884,10,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
13148,47,25.0,204692,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13152,33,50.0,154874,23.529411764705884,10,12.5,66.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13153,43,25.0,74581,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,48,2.4390243902439024,66.66666666666667
13154,27,25.0,311446,17.647058823529413,9,12.5,20.0,28.571428571428573,16.666666666666668,66.66666666666667,5178,0,40,2.4390243902439024,66.66666666666667
13155,37,75.0,162164,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13158,42,25.0,345363,17.647058823529413,9,37.5,6.666666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,12.195121951219512,33.333333333333336
13159,36,25.0,49837,23.529411764705884,10,37.5,13.333333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13162,42,25.0,33155,17.647058823529413,9,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
13163,56,25.0,329059,17.647058823529413,9,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,53.65853658536585,66.66666666666667
13164,25,25.0,443855,17.647058823529413,9,12.5,73.33333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,7.317073170731707,33.333333333333336
13167,55,25.0,226875,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,4064,0,40,2.4390243902439024,33.333333333333336
13171,42,50.0,263871,17.647058823529413,9,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,8,2.4390243902439024,33.333333333333336
13172,38,12.5,77820,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13173,29,25.0,95465,17.647058823529413,9,25.0,53.333333333333336,42.85714285714286,16.666666666666668,33.333333333333336,0,0,42,2.4390243902439024,33.333333333333336
13174,26,25.0,257910,23.529411764705884,10,25.0,73.33333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
13175,26,25.0,244372,17.647058823529413,9,12.5,20.0,28.571428571428573,16.666666666666668,66.66666666666667,0,0,52,2.4390243902439024,66.66666666666667
13176,37,12.5,126738,17.647058823529413,9,12.5,40.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,72,2.4390243902439024,33.333333333333336
13179,51,75.0,258735,17.647058823529413,9,37.5,66.66666666666667,42.85714285714286,16.666666666666668,33.333333333333336,0,0,81,2.4390243902439024,33.333333333333336
13180,35,25.0,166193,17.647058823529413,9,37.5,46.66666666666667,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13182,44,25.0,346594,17.647058823529413,9,37.5,73.33333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13187,41,25.0,307468,17.647058823529413,9,12.5,33.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
13189,35,25.0,259846,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,55,2.4390243902439024,33.333333333333336
13190,48,25.0,98719,17.647058823529413,9,62.5,73.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,44,2.4390243902439024,33.333333333333336
13196,63,12.5,122442,23.529411764705884,10,12.5,73.33333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,48,2.4390243902439024,33.333333333333336
13197,63,37.5,154675,17.647058823529413,9,62.5,6.666666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13203,35,25.0,54953,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13205,28,25.0,125321,17.647058823529413,9,25.0,46.66666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13206,38,25.0,209609,23.529411764705884,10,12.5,53.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13208,26,12.5,384276,17.647058823529413,9,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13214,57,12.5,95280,23.529411764705884,10,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,99999,0,45,2.4390243902439024,66.66666666666667
13215,59,25.0,212783,17.647058823529413,9,37.5,73.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,38,2.4390243902439024,33.333333333333336
13216,18,25.0,205004,23.529411764705884,10,25.0,73.33333333333334,57.142857142857146,16.666666666666668,33.333333333333336,0,0,26,2.4390243902439024,33.333333333333336
13218,27,25.0,161155,17.647058823529413,9,12.5,73.33333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13221,19,25.0,97261,17.647058823529413,9,25.0,40.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13223,68,12.5,133736,23.529411764705884,10,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,20051,0,40,2.4390243902439024,66.66666666666667
13225,37,25.0,126675,23.529411764705884,10,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,57,2.4390243902439024,33.333333333333336
13228,23,25.0,180052,17.647058823529413,9,25.0,73.33333333333334,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13229,22,25.0,124454,23.529411764705884,10,25.0,26.666666666666668,42.85714285714286,16.666666666666668,33.333333333333336,0,0,30,2.4390243902439024,33.333333333333336
13231,38,25.0,22245,23.529411764705884,10,37.5,6.666666666666667,42.85714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
13239,50,25.0,50178,17.647058823529413,9,12.5,53.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13240,49,25.0,202053,17.647058823529413,9,37.5,26.666666666666668,42.85714285714286,16.666666666666668,66.66666666666667,0,0,32,2.4390243902439024,33.333333333333336
13241,32,12.5,115066,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,66.66666666666667
13242,28,25.0,223751,23.529411764705884,10,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13246,36,25.0,279721,17.647058823529413,9,12.5,33.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13250,21,25.0,189013,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,66.66666666666667,0,0,35,2.4390243902439024,33.333333333333336
13252,37,25.0,549174,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,66.66666666666667
13253,29,50.0,214706,17.647058823529413,9,25.0,73.33333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13254,43,25.0,234220,17.647058823529413,9,37.5,46.66666666666667,57.142857142857146,16.666666666666668,66.66666666666667,0,0,40,4.878048780487805,33.333333333333336
13255,22,25.0,237720,17.647058823529413,9,25.0,60.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13256,69,50.0,286983,23.529411764705884,10,12.5,73.33333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13259,54,25.0,155408,17.647058823529413,9,62.5,80.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13262,26,25.0,366900,17.647058823529413,9,25.0,60.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13264,26,25.0,358975,23.529411764705884,10,25.0,93.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,50,97.5609756097561,33.333333333333336
13270,21,25.0,27049,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,66.66666666666667,0,0,20,2.4390243902439024,33.333333333333336
13271,41,25.0,806552,23.529411764705884,10,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,66.66666666666667
13277,22,25.0,304602,17.647058823529413,9,25.0,80.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13284,49,25.0,196707,17.647058823529413,9,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,7298,0,43,2.4390243902439024,66.66666666666667
13289,52,25.0,89534,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13290,19,25.0,188669,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,66.66666666666667,0,0,25,2.4390243902439024,33.333333333333336
13294,46,25.0,318331,17.647058823529413,9,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13296,69,12.5,89477,23.529411764705884,10,62.5,40.0,42.85714285714286,16.666666666666668,66.66666666666667,0,0,14,2.4390243902439024,33.333333333333336
13297,21,25.0,48301,23.529411764705884,10,25.0,80.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13299,39,25.0,387068,17.647058823529413,9,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13303,24,25.0,604537,17.647058823529413,9,25.0,33.333333333333336,71.42857142857143,16.666666666666668,33.333333333333336,0,0,40,7.317073170731707,33.333333333333336
13309,18,25.0,365683,17.647058823529413,9,25.0,20.0,57.142857142857146,16.666666666666668,66.66666666666667,0,0,16,2.4390243902439024,33.333333333333336
13311,31,25.0,203488,17.647058823529413,9,12.5,80.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13312,26,25.0,106406,23.529411764705884,10,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13313,37,25.0,125167,23.529411764705884,10,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,66.66666666666667
13314,51,25.0,249339,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13316,25,25.0,130302,17.647058823529413,9,25.0,80.0,71.42857142857143,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13318,43,25.0,336042,17.647058823529413,9,50.0,33.333333333333336,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13319,23,25.0,193586,23.529411764705884,10,50.0,40.0,85.71428571428572,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13321,21,50.0,32639,23.529411764705884,10,25.0,13.333333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,20,2.4390243902439024,33.333333333333336
13324,36,25.0,36423,17.647058823529413,9,12.5,33.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,25,2.4390243902439024,66.66666666666667
13325,43,12.5,35236,23.529411764705884,10,12.5,40.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,84,2.4390243902439024,33.333333333333336
13326,58,25.0,33350,17.647058823529413,9,37.5,73.33333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,35,2.4390243902439024,33.333333333333336
13327,55,25.0,177380,17.647058823529413,9,37.5,20.0,42.85714285714286,16.666666666666668,66.66666666666667,0,0,29,2.4390243902439024,33.333333333333336
13334,36,25.0,188834,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13335,58,25.0,290661,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13339,37,25.0,123833,23.529411764705884,10,25.0,26.666666666666668,42.85714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
13347,49,75.0,34998,23.529411764705884,10,12.5,40.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
13348,57,75.0,51016,17.647058823529413,9,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,66.66666666666667
13350,46,25.0,186078,23.529411764705884,10,25.0,46.66666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,45,2.4390243902439024,33.333333333333336
13353,26,25.0,41521,17.647058823529413,9,25.0,73.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,35,2.4390243902439024,33.333333333333336
13356,31,25.0,400535,23.529411764705884,10,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13361,57,25.0,237691,17.647058823529413,9,12.5,73.33333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,7.317073170731707,33.333333333333336
13362,24,25.0,170277,17.647058823529413,9,25.0,73.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,35,2.4390243902439024,33.333333333333336
13363,30,25.0,160784,23.529411764705884,10,25.0,26.666666666666668,42.85714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
13367,33,25.0,125762,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,44,2.4390243902439024,66.66666666666667
13368,20,25.0,283969,23.529411764705884,10,25.0,80.0,85.71428571428572,16.666666666666668,33.333333333333336,0,0,15,2.4390243902439024,33.333333333333336
13370,49,62.5,118567,23.529411764705884,10,12.5,40.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13371,21,25.0,147655,17.647058823529413,9,25.0,73.33333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,35,2.4390243902439024,33.333333333333336
13372,36,50.0,142573,17.647058823529413,9,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,66.66666666666667
13375,41,25.0,247082,17.647058823529413,9,37.5,6.666666666666667,42.85714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
13376,30,25.0,123397,17.647058823529413,9,25.0,80.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13377,29,50.0,133327,23.529411764705884,10,25.0,40.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13380,19,25.0,386378,17.647058823529413,9,25.0,73.33333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,35,2.4390243902439024,33.333333333333336
13385,58,12.5,331474,17.647058823529413,9,12.5,20.0,28.571428571428573,16.666666666666668,66.66666666666667,0,0,20,2.4390243902439024,66.66666666666667
13387,49,12.5,130206,17.647058823529413,9,37.5,73.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13388,34,25.0,324254,17.647058823529413,9,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13389,22,25.0,223019,17.647058823529413,9,25.0,20.0,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13390,40,25.0,189666,17.647058823529413,9,12.5,73.33333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
13392,55,25.0,139843,17.647058823529413,9,37.5,6.666666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,60,2.4390243902439024,33.333333333333336
13394,54,25.0,346014,23.529411764705884,10,12.5,60.0,28.571428571428573,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13395,39,50.0,163278,23.529411764705884,10,25.0,20.0,42.85714285714286,16.666666666666668,66.66666666666667,2202,0,44,2.4390243902439024,33.333333333333336
13396,52,25.0,31460,17.647058823529413,9,37.5,73.33333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,38,2.4390243902439024,33.333333333333336
13399,58,62.5,300623,17.647058823529413,9,37.5,20.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13401,41,25.0,167725,23.529411764705884,10,37.5,46.66666666666667,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13403,58,25.0,275859,17.647058823529413,9,62.5,60.0,71.42857142857143,16.666666666666668,33.333333333333336,8614,0,52,7.317073170731707,66.66666666666667
13405,31,25.0,398988,23.529411764705884,10,25.0,6.666666666666667,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13406,37,12.5,111129,23.529411764705884,10,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
13417,35,25.0,61343,23.529411764705884,10,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
13418,35,25.0,36989,17.647058823529413,9,37.5,60.0,71.42857142857143,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13419,34,12.5,226296,17.647058823529413,9,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,51,2.4390243902439024,33.333333333333336
13420,19,25.0,172582,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,33.333333333333336,0,0,30,2.4390243902439024,33.333333333333336
13421,49,25.0,187563,23.529411764705884,10,37.5,73.33333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13422,71,25.0,137499,17.647058823529413,9,62.5,26.666666666666668,85.71428571428572,16.666666666666668,66.66666666666667,0,0,16,2.4390243902439024,33.333333333333336
13427,41,25.0,372682,23.529411764705884,10,12.5,20.0,28.571428571428573,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,66.66666666666667
13428,20,25.0,235442,23.529411764705884,10,25.0,73.33333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,35,2.4390243902439024,33.333333333333336
13429,30,25.0,128065,23.529411764705884,10,12.5,53.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
13431,36,37.5,192150,17.647058823529413,9,37.5,20.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
13433,27,25.0,189530,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,33.333333333333336,0,0,35,2.4390243902439024,33.333333333333336
13435,21,62.5,41183,23.529411764705884,10,25.0,13.333333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,20,2.4390243902439024,33.333333333333336
13436,50,25.0,191062,17.647058823529413,9,12.5,80.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
13440,19,25.0,29526,23.529411764705884,10,25.0,73.33333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,18,2.4390243902439024,33.333333333333336
13443,53,25.0,231919,17.647058823529413,9,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
13446,53,25.0,153052,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
13448,50,25.0,233369,23.529411764705884,10,37.5,13.333333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
